source,target,weight
861,6188,0.40491
862,980,0.20927
862,2695,0.21062
862,5819,0.2138
863,876,0.24617
863,922,0.39941
863,997,0.31131
863,1013,0.23984
863,1215,0.2063
863,1270,0.22912
863,1400,0.41858
863,1673,0.23723
863,1684,0.32041
863,2097,0.30044
863,2265,0.42382
863,2300,0.24801
863,2325,0.34332
863,2368,0.35604
863,2387,0.32373
863,2453,0.2148
863,2461,0.31215
863,2543,0.37369
863,2575,0.34822
863,2679,0.22406
863,2713,0.5158
863,2759,0.2597
863,3146,0.53961
863,3172,0.2357
863,3249,0.29653
863,3350,0.2309
863,3610,0.23254
863,3639,0.26743
863,3731,0.48647
863,3818,0.2063
863,3846,0.27902
863,3848,0.21978
863,3926,0.35443
863,4022,0.2116
863,4155,0.26571
863,4215,0.38686
863,4227,0.2294
863,4294,0.64494
863,4361,0.22262
863,4373,0.35865
863,4395,0.22456
863,4528,0.34598
863,4562,0.2704
863,4676,0.27283
863,4743,0.2548
863,4752,0.26997
863,4848,0.28543
863,4912,0.25554
863,4955,0.20241
863,4957,0.25324
863,4971,0.26865
863,5061,0.25885
863,5206,0.32767
863,5329,0.24799
863,5378,0.39069
863,5527,0.36256
863,5605,0.30977
863,5649,0.25709
863,5862,0.26464
863,5893,0.23292
863,5930,0.28274
863,6092,0.22344
863,6191,0.45019
864,2747,0.20363
864,3947,0.20103
865,5040,0.20828
866,1735,0.25942
866,4454,0.25858
867,1201,0.22499
867,1671,0.25652
867,2732,0.29192
867,3018,0.23722
867,4267,0.24847
867,4309,0.24646
867,5794,0.21311
869,2155,0.22324
869,3467,0.20249
869,4508,0.22635
870,3983,0.20246
870,4804,0.23038
871,3328,0.26066
872,4468,0.20641
873,901,0.24068
873,958,0.28305
873,1652,0.21856
873,1744,0.26354
873,1811,0.2032
873,1839,0.26816
873,1856,0.27018
873,2107,0.23563
873,2376,0.2343
873,2483,0.26104
873,2500,0.23337
873,2520,0.36311
873,2536,0.36146
873,2975,0.30172
873,3083,0.25981
873,3199,0.20558
873,3265,0.28731
873,3313,0.25562
873,3778,0.20555
873,3796,0.21596
873,4013,0.2614
873,4085,0.24004
873,4110,0.22399
873,4217,0.34174
873,4433,0.24336
873,4555,0.2457
873,4656,0.27568
873,4825,0.236
873,4999,0.31481
873,5280,0.3116
873,5377,0.3925
873,5551,0.25485
873,5555,0.23714
873,5572,0.28007
873,5727,0.30195
873,5742,0.29795
873,5889,0.25751
873,5920,0.4422
873,5964,0.31668
873,6059,0.22463
873,6145,0.23836
873,6221,0.36373
874,934,0.26878
874,962,0.4621
874,996,0.28576
874,1059,0.2123
874,1079,0.36572
874,1241,0.21028
874,1573,0.22399
874,1692,0.25518
874,1850,0.28783
874,2117,0.3681
874,2749,0.43286
874,2865,0.20201
874,3619,0.30346
874,3631,0.21844
874,3700,0.38386
874,4038,0.30011
874,4098,0.20943
874,4167,0.20154
874,4189,0.34012
874,4897,0.26019
874,5096,0.2949
874,5437,0.2028
874,5514,0.20296
874,5825,0.25603
874,5925,0.2354
875,1241,0.20237
875,1343,0.45246
875,2324,0.23216
875,2488,0.2194
875,2790,0.2117
875,2826,0.43067
875,3472,0.22063
875,3600,0.28604
875,3669,0.45084
875,3700,0.24076
875,4251,0.20438
875,4618,0.23677
875,5005,0.44249
875,5090,0.24027
875,5745,0.25499
876,922,0.29607
876,997,0.27561
876,1400,0.43104
876,1684,0.21475
876,2097,0.25565
876,2300,0.21884
876,2368,0.33181
876,2387,0.32948
876,2461,0.26211
876,2543,0.41627
876,2575,0.32602
876,2916,0.23107
876,3146,0.25148
876,3926,0.23265
876,4155,0.235
876,4215,0.38899
876,4294,0.27647
876,4361,0.31966
876,4373,0.3764
876,4395,0.20599
876,4528,0.34691
876,4676,0.25557
876,4888,0.21626
876,4912,0.21524
876,5025,0.20349
876,5206,0.25391
876,5329,0.21936
876,5652,0.21254
876,5893,0.23862
876,5955,0.2692
876,6064,0.22725
877,3886,0.20141
877,5017,0.25111
880,1083,0.23852
880,5640,0.22807
880,6141,0.21384
881,3268,0.22249
881,4286,0.20507
881,4746,0.33673
881,4972,0.20589
881,5127,0.21148
881,5240,0.51738
881,5891,0.26116
882,2965,0.23872
882,3071,0.36921
882,4214,0.30995
883,972,0.21129
883,1188,0.25738
883,1817,0.22318
883,2035,0.27273
883,2077,0.20087
883,2122,0.21066
883,2359,0.20262
883,2464,0.21037
883,2656,0.35077
883,2880,0.23324
883,3122,0.2495
883,3370,0.29312
883,3393,0.22514
883,3408,0.25326
883,3812,0.22527
883,4119,0.26421
883,4263,0.22325
883,4326,0.29258
883,4382,0.21428
883,4538,0.22681
883,4901,0.20295
883,5104,0.2272
883,5187,0.24666
883,5363,0.20141
883,5489,0.20481
883,5688,0.21113
883,5788,0.29655
883,5823,0.20865
883,6158,0.20271
883,6181,0.22746
884,944,0.42305
884,968,0.26611
884,981,0.41882
884,1036,0.24505
884,1098,0.4075
884,1117,0.25585
884,1211,0.26354
884,1223,0.40516
884,1238,0.23442
884,1273,0.28661
884,1277,0.38215
884,1369,0.34929
884,1380,0.24591
884,1496,0.29467
884,1514,0.40887
884,1635,0.2411
884,1679,0.41756
884,1852,0.20689
884,1933,0.21399
884,1989,0.26916
884,1999,0.21234
884,2020,0.42824
884,2032,0.29012
884,2167,0.24367
884,2172,0.69226
884,2252,0.46127
884,2272,0.38191
884,2301,0.33722
884,2328,0.38204
884,2401,0.38649
884,2481,0.30676
884,2507,0.29782
884,2559,0.207
884,2581,0.27386
884,2647,0.40523
884,2846,0.32748
884,2873,0.24863
884,2945,0.23497
884,2959,0.21653
884,3016,0.20814
884,3269,0.23595
884,3303,0.24208
884,3312,0.24283
884,3346,0.27044
884,3395,0.28589
884,3439,0.21568
884,3454,0.36936
884,3507,0.22783
884,3612,0.23312
884,3616,0.32467
884,3673,0.26356
884,3933,0.43828
884,4011,0.30116
884,4340,0.27087
884,4343,0.21124
884,4349,0.24218
884,4380,0.29159
884,4394,0.20502
884,4423,0.3835
884,4443,0.34256
884,4547,0.40347
884,4560,0.24615
884,4586,0.33728
884,4602,0.25185
884,4807,0.32893
884,4858,0.27155
884,4944,0.27536
884,4984,0.30102
884,4991,0.23855
884,5116,0.2173
884,5119,0.23775
884,5190,0.20961
884,5192,0.33816
884,5215,0.35432
884,5304,0.2474
884,5318,0.28535
884,5333,0.37942
884,5345,0.27158
884,5541,0.23645
884,5763,0.31317
884,5878,0.32487
884,6002,0.37072
884,6078,0.30359
884,6111,0.27281
884,6127,0.24028
885,944,0.24398
885,981,0.22614
885,1470,0.21561
885,1514,0.20223
885,2322,0.21865
885,2328,0.28119
885,2481,0.20766
885,2647,0.26786
885,3283,0.26492
885,3612,0.20906
885,3616,0.25658
885,3833,0.21626
885,4285,0.20561
885,4423,0.24321
885,4807,0.27374
885,4911,0.22621
885,5064,0.22443
885,5174,0.20452
885,5215,0.2469
885,5333,0.24496
885,5878,0.21971
885,6143,0.23514
886,906,0.23182
886,1332,0.33162
886,1702,0.20966
886,1805,0.20901
886,2308,0.20725
886,3283,0.23269
886,3437,0.20466
886,3948,0.20371
886,5007,0.21894
886,5538,0.20457
886,5607,0.20862
886,5608,0.23624
888,5078,0.21708
889,1811,0.21327
889,2625,0.23503
889,3134,0.21672
889,3565,0.22066
889,4133,0.22955
889,4208,0.2115
889,4536,0.25299
889,4900,0.21278
889,5059,0.25492
889,5143,0.24429
889,5275,0.24499
889,5641,0.22877
889,5710,0.29452
889,6003,0.25942
889,6221,0.22041
890,905,0.23088
890,1217,0.22352
890,1711,0.42824
890,1837,0.27227
890,2170,0.3553
890,2450,0.23144
890,2520,0.29452
890,2545,0.23457
890,3022,0.34502
890,3681,0.20974
890,3761,0.47513
890,4727,0.39702
890,4793,0.20525
890,4835,0.215
890,5044,0.21908
890,5377,0.21879
890,5433,0.31352
890,5532,0.3892
890,5766,0.21213
891,966,0.22481
891,1017,0.21492
891,1054,0.20584
891,1147,0.30597
891,1396,0.36671
891,1530,0.35779
891,1611,0.35595
891,1623,0.27175
891,1634,0.26329
891,1813,0.21215
891,1844,0.25519
891,1918,0.38996
891,2062,0.44208
891,2269,0.30908
891,2286,0.37115
891,2552,0.2898
891,2578,0.43982
891,2717,0.3772
891,2796,0.2566
891,2857,0.37002
891,2953,0.24766
891,2954,0.21729
891,3030,0.29281
891,3171,0.22407
891,3674,0.44406
891,3805,0.27324
891,4313,0.2597
891,4409,0.40707
891,4614,0.22003
891,4624,0.26118
891,4686,0.41494
891,4716,0.27346
891,4858,0.32481
891,4876,0.32357
891,4921,0.37258
891,4929,0.30793
891,5072,0.38313
891,5270,0.20538
891,5323,0.22788
891,5623,0.20496
891,5743,0.20024
891,5821,0.21062
891,5998,0.26661
892,906,0.29154
892,1002,0.57613
892,1332,0.36195
892,1345,0.35478
892,1368,0.21367
892,1393,0.27664
892,1543,0.30969
892,1606,0.43216
892,1620,0.26033
892,1621,0.32546
892,1702,0.40234
892,1799,0.26126
892,1805,0.39383
892,1924,0.25259
892,2151,0.23468
892,2162,0.24812
892,2177,0.41222
892,2186,0.24422
892,2232,0.37548
892,2293,0.26268
892,2308,0.39535
892,2426,0.37926
892,2436,0.34239
892,2537,0.2007
892,2558,0.3099
892,2622,0.23769
892,2900,0.5822
892,3208,0.47435
892,3228,0.27965
892,3234,0.20564
892,3283,0.32282
892,3437,0.20979
892,3454,0.20091
892,3574,0.43443
892,3646,0.23113
892,3732,0.30504
892,3833,0.36903
892,3853,0.2328
892,3948,0.41293
892,4009,0.29687
892,4130,0.44854
892,4150,0.45467
892,4462,0.30622
892,4603,0.44058
892,4641,0.30455
892,4706,0.28783
892,4771,0.29015
892,4883,0.22002
892,4909,0.42241
892,5007,0.31948
892,5047,0.36861
892,5064,0.26858
892,5071,0.29164
892,5174,0.25288
892,5236,0.23066
892,5239,0.43622
892,5393,0.22566
892,5428,0.42844
892,5456,0.32154
892,5493,0.22799
892,5509,0.30509
892,5538,0.31949
892,5607,0.33895
892,5625,0.39101
892,5628,0.46914
892,5637,0.28462
892,5883,0.30202
892,5942,0.29554
892,6159,0.26979
892,6168,0.22955
892,6192,0.2426
895,1300,0.22519
895,1788,0.42685
895,2515,0.23558
895,2635,0.20194
895,3580,0.20298
895,5127,0.20044
895,5961,0.2421
896,975,0.20049
896,2126,0.30916
896,2129,0.29578
896,2757,0.22272
896,3250,0.20853
896,3494,0.23492
896,3586,0.21852
896,4196,0.42956
896,4910,0.21337
896,4950,0.25135
896,5124,0.31355
896,5502,0.24733
896,5638,0.21521
896,5977,0.50826
896,6223,0.4217
897,5124,0.20968
898,1031,0.27337
898,1142,0.30346
898,1153,0.28304
898,1182,0.28598
898,1230,0.22379
898,1362,0.27913
898,1460,0.28965
898,1587,0.36047
898,1649,0.27329
898,1697,0.29675
898,1847,0.20219
898,2090,0.36496
898,2118,0.2234
898,2187,0.31936
898,2278,0.2442
898,2327,0.48011
898,2337,0.41802
898,2346,0.38223
898,2502,0.32854
898,2519,0.359
898,2564,0.20491
898,2579,0.28367
898,2935,0.2244
898,2940,0.22725
898,3032,0.34107
898,3502,0.28069
898,3590,0.27797
898,3844,0.35986
898,3953,0.31145
898,4114,0.25884
898,4221,0.23962
898,4284,0.26422
898,4295,0.20296
898,4456,0.21665
898,4459,0.20155
898,4593,0.50247
898,4634,0.32737
898,4689,0.25718
898,4696,0.3357
898,5057,0.21213
898,5145,0.30576
898,5211,0.23562
898,5245,0.26813
898,5307,0.31009
898,5490,0.35179
898,5518,0.21842
898,5665,0.2834
898,5855,0.24341
898,5859,0.23959
898,5885,0.3356
898,5901,0.32529
898,6051,0.42151
898,6118,0.24653
898,6185,0.28514
899,1486,0.21133
899,2121,0.20693
900,1016,0.25106
900,1213,0.22028
900,1284,0.3038
900,1419,0.20497
900,1487,0.21291
900,1847,0.20624
900,1898,0.21823
900,1916,0.21005
900,2067,0.20956
900,2078,0.41714
900,2492,0.21932
900,3875,0.24279
900,3933,0.23066
900,4141,0.20739
900,4834,0.22565
900,5550,0.28309
900,5828,0.21922
900,5892,0.2036
901,958,0.23562
901,1811,0.30115
901,1839,0.21465
901,1856,0.20008
901,2333,0.2101
901,2466,0.21697
901,2500,0.25103
901,2520,0.22748
901,2536,0.23332
901,2975,0.20401
901,3083,0.23596
901,3265,0.22685
901,3509,0.23819
901,3749,0.20836
901,3778,0.21052
901,3796,0.22678
901,4110,0.24474
901,4217,0.2238
901,4433,0.2045
901,4555,0.23963
901,4656,0.20511
901,4999,0.28245
901,5280,0.21989
901,5377,0.28078
901,5572,0.21414
901,5635,0.20545
901,5727,0.22827
901,5742,0.35552
901,5791,0.21673
901,5889,0.25154
901,5920,0.29685
901,6088,0.20975
901,6221,0.22208
902,4181,0.20278
902,5273,0.23966
903,2713,0.20538
903,3639,0.20077
903,4562,0.21193
904,1094,0.21832
904,1368,0.21496
904,4735,0.24854
905,1297,0.43829
905,1647,0.24399
905,1685,0.24573
905,1837,0.23145
905,2100,0.24561
905,2170,0.31949
905,2288,0.29672
905,2355,0.35592
905,2545,0.46704
905,2632,0.22951
905,2664,0.23098
905,3155,0.25624
905,3761,0.21038
905,3839,0.20883
905,4209,0.21051
905,4353,0.21671
905,4568,0.22914
905,4631,0.3748
905,4706,0.22074
905,5004,0.33967
905,5009,0.24293
905,5044,0.21794
905,5433,0.26178
905,5463,0.25315
905,5532,0.22681
905,5939,0.22743
905,6205,0.23837
906,1002,0.26776
906,1178,0.27497
906,1276,0.22475
906,1281,0.20479
906,1332,0.39442
906,1345,0.34807
906,1543,0.3441
906,1606,0.32305
906,1702,0.31178
906,1805,0.3255
906,2151,0.26068
906,2162,0.34399
906,2171,0.20432
906,2177,0.34129
906,2186,0.20864
906,2308,0.33047
906,2426,0.39431
906,2436,0.57453
906,2467,0.29026
906,2537,0.21412
906,2558,0.23303
906,2622,0.2382
906,2799,0.22512
906,2900,0.42431
906,3075,0.22725
906,3129,0.22134
906,3208,0.45618
906,3228,0.30841
906,3234,0.2542
906,3283,0.51401
906,3289,0.21044
906,3437,0.483
906,3505,0.20355
906,3574,0.53885
906,3732,0.39094
906,3804,0.20486
906,3833,0.45713
906,3853,0.20275
906,3948,0.43504
906,3976,0.33761
906,4009,0.34993
906,4062,0.22349
906,4082,0.25331
906,4130,0.42037
906,4150,0.39843
906,4602,0.24539
906,4603,0.30094
906,4706,0.23415
906,4758,0.23173
906,4771,0.24825
906,5007,0.29432
906,5047,0.32786
906,5064,0.28701
906,5071,0.2247
906,5174,0.22376
906,5236,0.29334
906,5239,0.23795
906,5313,0.24578
906,5390,0.20228
906,5393,0.27222
906,5428,0.31254
906,5456,0.26406
906,5493,0.26547
906,5509,0.59862
906,5538,0.2998
906,5607,0.40381
906,5625,0.37667
906,5628,0.37129
906,5883,0.26939
906,5942,0.46963
906,5962,0.28219
906,6168,0.22955
906,6175,0.25043
906,6192,0.28201
907,5375,0.38266
908,1475,0.46684
908,4192,0.38328
908,5410,0.29456
908,5502,0.24293
909,4430,0.22724
910,922,0.29452
910,1336,0.20131
910,1504,0.28658
910,1552,0.23981
910,1571,0.35326
910,1735,0.57439
910,1751,0.2084
910,1813,0.21028
910,1914,0.25049
910,1937,0.23134
910,2115,0.29728
910,2264,0.23675
910,2285,0.21213
910,2300,0.27619
910,2325,0.26019
910,2391,0.48011
910,2525,0.27619
910,2532,0.59084
910,2612,0.63147
910,2911,0.2822
910,3066,0.57439
910,3342,0.21879
910,3381,0.50576
910,3513,0.20927
910,3738,0.63147
910,4155,0.22725
910,4317,0.27619
910,4396,0.26878
910,4705,0.22399
910,4936,0.52721
910,5022,0.63147
910,5186,0.2878
910,5209,0.22955
910,5235,0.57055
910,5268,0.23466
910,5605,0.34605
910,5783,0.28658
911,2185,0.2494
911,4503,0.21699
911,5644,0.24124
912,1322,0.23011
912,2493,0.22839
912,3171,0.25057
912,3275,0.20159
912,4518,0.20659
912,4974,0.38104
912,6072,0.2497
913,1023,0.20423
913,1536,0.32368
913,2487,0.34664
913,2516,0.28783
913,2656,0.22093
913,2897,0.36781
913,3050,0.26699
913,3256,0.24264
913,3297,0.24293
913,3393,0.24863
913,3451,0.21342
913,3480,0.3103
913,3768,0.22383
913,4003,0.20829
913,4113,0.20098
913,4144,0.33307
913,4498,0.20571
913,4524,0.25778
913,4623,0.28177
913,4672,0.22348
913,4851,0.20905
913,4887,0.20844
913,4901,0.25112
913,5046,0.2617
913,5104,0.24924
913,5187,0.24045
913,5237,0.32746
913,5317,0.25386
913,5335,0.23176
913,5806,0.21831
913,5820,0.21832
913,6023,0.25798
913,6158,0.47459
913,6181,0.41292
913,6210,0.22948
915,3686,0.22078
917,2942,0.22046
917,3113,0.20366
917,3804,0.22194
917,4616,0.21223
917,6030,0.22343
919,5002,0.26546
920,1255,0.21268
920,2283,0.28107
920,2361,0.20824
920,4879,0.21099
920,4996,0.31525
920,5140,0.45919
920,5411,0.20463
920,5759,0.21951
922,926,0.21345
922,997,0.30542
922,1013,0.2198
922,1215,0.35363
922,1400,0.45377
922,1560,0.22449
922,1684,0.37807
922,1835,0.21985
922,1946,0.23316
922,2097,0.28825
922,2135,0.21903
922,2265,0.34583
922,2300,0.29473
922,2325,0.27788
922,2368,0.30706
922,2387,0.35784
922,2434,0.21556
922,2453,0.2582
922,2461,0.2405
922,2506,0.24398
922,2543,0.34556
922,2575,0.46391
922,2713,0.39326
922,2797,0.25244
922,2833,0.31009
922,2916,0.28842
922,3146,0.47772
922,3170,0.28003
922,3249,0.25796
922,3496,0.24694
922,3610,0.22821
922,3639,0.27985
922,3710,0.22951
922,3731,0.32879
922,3846,0.2559
922,3926,0.36073
922,4155,0.32506
922,4215,0.40438
922,4294,0.38471
922,4361,0.25941
922,4373,0.36693
922,4395,0.30095
922,4528,0.5516
922,4529,0.21943
922,4562,0.23822
922,4676,0.33152
922,4743,0.26885
922,4848,0.26794
922,4888,0.21223
922,4912,0.30995
922,4971,0.25122
922,5165,0.24648
922,5178,0.21095
922,5206,0.37957
922,5378,0.42151
922,5527,0.21422
922,5605,0.25087
922,5649,0.2153
922,5652,0.22221
922,5930,0.2187
922,5955,0.28063
922,6092,0.30334
922,6191,0.32599
923,2395,0.20832
923,4410,0.20338
924,1253,0.22535
924,1881,0.26019
926,1560,0.21402
926,1684,0.25198
926,1690,0.22768
926,2201,0.20094
926,2453,0.25217
926,2506,0.22648
926,2816,0.21664
926,3077,0.2151
926,3146,0.25784
926,3926,0.20929
926,4528,0.21822
926,4743,0.30682
926,4971,0.28451
926,5059,0.22399
926,5329,0.22206
926,5378,0.25451
926,5893,0.24362
926,5930,0.20501
926,6003,0.201
926,6091,0.21521
926,6212,0.2833
927,1788,0.27501
927,1826,0.25049
927,3745,0.2028
927,4202,0.20881
927,5300,0.28385
927,5500,0.23675
927,6069,0.2595
928,3210,0.21693
929,3209,0.20436
930,1059,0.217
930,1692,0.23466
930,1905,0.21461
930,2319,0.22955
930,2488,0.3472
930,2993,0.22575
930,3643,0.2614
930,4226,0.21336
930,4352,0.26404
930,4609,0.27085
930,4842,0.23238
932,1207,0.249
932,3134,0.25384
932,3337,0.22659
932,4133,0.44208
932,4263,0.2079
932,5275,0.27602
932,5641,0.21022
932,6003,0.34181
932,6077,0.25316
932,6206,0.24152
933,3741,0.30496
933,5687,0.56059
934,977,0.5167
934,1172,0.51512
934,4098,0.22621
934,5059,0.20296
934,5231,0.21912
934,5437,0.52721
934,5825,0.27341
934,6160,0.41976
934,6192,0.20349
935,3804,0.20004
938,1090,0.28783
938,1226,0.21386
938,3912,0.20555
938,4029,0.2588
938,4157,0.26596
938,4478,0.22709
938,4559,0.24682
938,4736,0.25761
938,5004,0.24166
938,5919,0.33578
938,5978,0.28228
939,1017,0.21483
939,1366,0.20806
939,1796,0.24513
939,4716,0.40709
939,5270,0.21662
939,5323,0.28983
939,5471,0.2595
940,1005,0.22905
940,1516,0.21455
940,2618,0.22461
940,3082,0.26958
940,3091,0.21269
940,5449,0.27137
940,5604,0.2039
940,5647,0.22804
940,5670,0.20538
941,2361,0.2055
941,3615,0.20841
941,4202,0.229
941,4724,0.21412
941,5411,0.28104
942,2034,0.25119
942,4114,0.23955
943,3446,0.20144
944,981,0.60414
944,1093,0.24652
944,1096,0.22399
944,1098,0.27221
944,1144,0.20591
944,1195,0.20479
944,1211,0.33982
944,1223,0.33159
944,1238,0.33346
944,1273,0.30992
944,1277,0.25416
944,1369,0.23282
944,1380,0.39174
944,1465,0.23207
944,1496,0.29384
944,1514,0.30713
944,1637,0.26958
944,1679,0.23716
944,1758,0.35426
944,1989,0.24506
944,2032,0.27517
944,2172,0.37822
944,2225,0.2163
944,2252,0.24548
944,2272,0.24767
944,2328,0.37187
944,2353,0.28516
944,2401,0.47043
944,2481,0.27063
944,2507,0.3966
944,2581,0.20995
944,2647,0.65893
944,2846,0.21414
944,2959,0.26916
944,3016,0.26183
944,3089,0.28638
944,3269,0.21367
944,3283,0.23398
944,3454,0.40487
944,3612,0.25229
944,3933,0.29616
944,4257,0.44446
944,4285,0.28983
944,4340,0.21234
944,4343,0.29494
944,4349,0.29968
944,4380,0.39842
944,4394,0.33251
944,4423,0.51591
944,4443,0.394
944,4532,0.2235
944,4547,0.26865
944,4560,0.26329
944,4586,0.21791
944,4602,0.29548
944,4807,0.43684
944,4991,0.21328
944,5040,0.30074
944,5086,0.23144
944,5190,0.33029
944,5192,0.23074
944,5215,0.45619
944,5292,0.37349
944,5318,0.20294
944,5321,0.36874
944,5333,0.57504
944,5345,0.21038
944,5486,0.25603
944,5493,0.36629
944,5603,0.21179
944,5763,0.27491
944,5909,0.25809
944,6002,0.25327
944,6034,0.27378
944,6078,0.27108
944,6127,0.29027
944,6143,0.59645
944,6193,0.23851
945,973,0.26538
945,1311,0.20495
945,1412,0.2389
945,1666,0.24937
945,1845,0.20746
945,1917,0.21241
945,2122,0.2161
945,3408,0.21575
945,3607,0.20304
945,3812,0.21154
945,4326,0.22702
945,4439,0.231
945,4724,0.22997
945,5104,0.23418
945,5156,0.22725
945,5419,0.3876
946,1826,0.215
946,2942,0.48011
946,3236,0.21879
946,3591,0.23415
946,4941,0.24494
946,5547,0.21279
946,5698,0.23927
946,6120,0.35219
948,5159,0.21295
949,951,0.23025
949,1536,0.22246
949,2958,0.36188
949,3050,0.20424
949,3311,0.21444
949,3451,0.24243
949,3480,0.22881
949,3485,0.22935
949,4003,0.23821
949,4144,0.22681
949,4623,0.2704
949,4672,0.20663
949,4901,0.23709
949,5997,0.30848
949,6181,0.24683
950,1981,0.22287
951,1536,0.30678
951,1783,0.27103
951,1932,0.24952
951,2487,0.26178
951,2557,0.20023
951,2958,0.20318
951,3050,0.22217
951,3256,0.24812
951,3311,0.23761
951,3451,0.2851
951,3480,0.25981
951,3485,0.24727
951,3544,0.20906
951,4003,0.24689
951,4144,0.22695
951,4273,0.20177
951,4497,0.33875
951,4498,0.27156
951,4623,0.33553
951,4672,0.21647
951,4851,0.22631
951,4893,0.21474
951,4901,0.27637
951,4960,0.20349
951,5046,0.29879
951,5058,0.20607
951,5237,0.23206
951,5514,0.26919
951,5688,0.21105
951,5997,0.20072
951,6023,0.22123
951,6181,0.29321
952,2114,0.21627
952,2288,0.21028
952,2662,0.33725
952,4220,0.26234
952,4706,0.20712
952,5143,0.23859
952,6207,0.21308
953,1249,0.38091
953,1902,0.35219
953,2173,0.26019
953,2297,0.2646
953,2655,0.24957
953,2741,0.23927
953,2869,0.20927
953,2878,0.24814
953,3661,0.24979
953,3902,0.21168
953,4143,0.2028
953,4531,0.30346
953,5056,0.20296
953,5374,0.21123
953,5700,0.21972
953,5898,0.35326
953,5935,0.25148
953,6084,0.21832
954,1045,0.2012
954,1179,0.22261
954,1247,0.56059
954,1336,0.22725
954,1712,0.28983
954,1793,0.73697
954,2454,0.42151
954,3042,0.34605
954,3105,0.24957
954,3414,0.2544
954,3519,0.22261
954,4129,0.54069
954,4455,0.44944
954,4677,0.22542
954,4800,0.37258
954,4869,0.2239
954,4874,0.22955
954,5153,0.42151
954,5195,0.20085
954,5217,0.45012
954,5294,0.54069
954,5326,0.3876
954,5463,0.23577
954,5695,0.30451
954,5827,0.28514
954,5879,0.27619
954,5935,0.24957
954,5964,0.40602
954,5966,0.20584
954,6126,0.47513
954,6135,0.45113
956,4503,0.20169
957,1503,0.23522
957,1516,0.25298
957,3078,0.20583
957,3091,0.21821
957,3598,0.34266
957,5250,0.21215
957,5472,0.20912
957,5562,0.24368
957,5618,0.22679
957,5639,0.27733
957,6220,0.28254
958,1811,0.22084
958,1839,0.26045
958,1856,0.22336
958,2107,0.26208
958,2500,0.25469
958,2536,0.21223
958,3008,0.20994
958,3083,0.23984
958,3142,0.20842
958,3265,0.25702
958,3457,0.2205
958,3796,0.20034
958,4013,0.22709
958,4110,0.2498
958,4433,0.21072
958,4999,0.22921
958,5357,0.23415
958,5377,0.21793
958,5742,0.32865
958,5889,0.27885
958,5901,0.22813
958,5920,0.33869
958,5964,0.21031
958,6059,0.24099
958,6088,0.22286
